"","NGenes","Direction","PValue","FDR"
"REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1",9,"Up",0.639022562621774,0.999827083089274
"BROWNE_HCMV_INFECTION_2HR_UP",20,"Up",0.639186018321639,0.999827083089274
"BOYLAN_MULTIPLE_MYELOMA_PCA1_UP",55,"Down",0.639367623449232,0.999827083089274
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_9",49,"Down",0.639540249588106,0.999827083089274
"BIOCARTA_FCER1_PATHWAY",34,"Down",0.639749130199349,0.999827083089274
"JEON_SMAD6_TARGETS_DN",13,"Down",0.639759157575202,0.999827083089274
"PID_PDGFRB_PATHWAY",91,"Down",0.639762419917165,0.999827083089274
"REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX",22,"Up",0.640361930669325,0.999827083089274
"RUAN_RESPONSE_TO_TNF_TROGLITAZONE_UP",19,"Down",0.640818169110877,0.999827083089274
"DUTERTRE_ESTRADIOL_RESPONSE_24HR_UP",133,"Down",0.640851713188039,0.999827083089274
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES",136,"Down",0.641238223942,0.999827083089274
"LEE_AGING_MUSCLE_DN",37,"Down",0.641585785155905,0.999827083089274
"ABRAMSON_INTERACT_WITH_AIRE",25,"Up",0.641967037126141,0.999827083089274
"ZIRN_TRETINOIN_RESPONSE_WT1_DN",1,"Down",0.642607878858964,0.999827083089274
"JOHANSSON_GLIOMAGENESIS_BY_PDGFB_DN",13,"Down",0.64275762716906,0.999827083089274
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",3,"Up",0.642941018788204,0.999827083089274
"VALK_AML_CLUSTER_5",19,"Up",0.643054261612786,0.999827083089274
"LEE_NEURAL_CREST_STEM_CELL_UP",95,"Up",0.643224414973181,0.999827083089274
"KEEN_RESPONSE_TO_ROSIGLITAZONE_UP",14,"Down",0.643306192262356,0.999827083089274
"WEST_ADRENOCORTICAL_TUMOR_MARKERS_UP",13,"Down",0.643389966630325,0.999827083089274
"REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC",17,"Down",0.64361147207662,0.999827083089274
"REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE",55,"Up",0.644190595572482,0.999827083089274
"RAO_BOUND_BY_SALL4_ISOFORM_A",66,"Up",0.644485461022025,0.999827083089274
"PID_FOXM1_PATHWAY",32,"Up",0.644655801941397,0.999827083089274
"KEGG_MELANOGENESIS",80,"Down",0.644680399125635,0.999827083089274
"KIM_GLIS2_TARGETS_UP",70,"Up",0.645076853197374,0.999827083089274
"REACTOME_HIV_LIFE_CYCLE",42,"Down",0.645091846708403,0.999827083089274
"NIELSEN_GIST_AND_SYNOVIAL_SARCOMA_UP",14,"Up",0.645111011563913,0.999827083089274
"RIZKI_TUMOR_INVASIVENESS_2D_UP",40,"Up",0.645149272204167,0.999827083089274
"PID_INTEGRIN5_PATHWAY",16,"Down",0.645540325809583,0.999827083089274
"WONG_ENDMETRIUM_CANCER_UP",18,"Down",0.645629030710593,0.999827083089274
"KONDO_EZH2_TARGETS",102,"Down",0.645672354717449,0.999827083089274
"KEGG_N_GLYCAN_BIOSYNTHESIS",15,"Up",0.645744959506423,0.999827083089274
"VALK_AML_CLUSTER_1",15,"Up",0.645757096675461,0.999827083089274
"KANG_DOXORUBICIN_RESISTANCE_UP",28,"Down",0.645834740438146,0.999827083089274
"BEIER_GLIOMA_STEM_CELL_UP",14,"Down",0.646309267890335,0.999827083089274
"MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_UP",21,"Up",0.646309527076315,0.999827083089274
"PID_E2F_PATHWAY",53,"Up",0.646467093910277,0.999827083089274
"GENTILE_UV_RESPONSE_CLUSTER_D5",19,"Down",0.646487161841639,0.999827083089274
"ABE_INNER_EAR",28,"Down",0.646515560578354,0.999827083089274
"LIANG_SILENCED_BY_METHYLATION_2",36,"Up",0.64655452928343,0.999827083089274
"AMUNDSON_GAMMA_RADIATION_RESPONSE",24,"Down",0.646786148050725,0.999827083089274
"LINDSTEDT_DENDRITIC_CELL_MATURATION_D",52,"Up",0.646789658462053,0.999827083089274
"DUTTA_APOPTOSIS_VIA_NFKB",29,"Down",0.646908406049548,0.999827083089274
"UDAYAKUMAR_MED1_TARGETS_DN",110,"Up",0.647206638412665,0.999827083089274
"DOUGLAS_BMI1_TARGETS_DN",94,"Down",0.647536279675055,0.999827083089274
"NEBEN_AML_WITH_FLT3_OR_NRAS_UP",5,"Down",0.648196501065346,0.999827083089274
"MOHANKUMAR_TLX1_TARGETS_DN",88,"Up",0.648387290694348,0.999827083089274
"PID_NOTCH_PATHWAY",39,"Down",0.648680778094977,0.999827083089274
"TENEDINI_MEGAKARYOCYTE_MARKERS",58,"Up",0.648952963439358,0.999827083089274
"ZERBINI_RESPONSE_TO_SULINDAC_UP",6,"Up",0.64905166862872,0.999827083089274
"PID_IL23_PATHWAY",30,"Down",0.649185242084493,0.999827083089274
"BIOCARTA_PAR1_PATHWAY",20,"Down",0.649228430585208,0.999827083089274
"PID_ILK_PATHWAY",25,"Down",0.649293515665032,0.999827083089274
"PID_IL8_CXCR2_PATHWAY",25,"Up",0.649317857297814,0.999827083089274
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_RED_UP",10,"Up",0.649550751354978,0.999827083089274
"MARKEY_RB1_ACUTE_LOF_DN",112,"Up",0.649637272817822,0.999827083089274
"BUYTAERT_PHOTODYNAMIC_THERAPY_STRESS_DN",228,"Down",0.650003149504139,0.999827083089274
"STONER_ESOPHAGEAL_CARCINOGENESIS_UP",13,"Down",0.650382517704105,0.999827083089274
"VERRECCHIA_RESPONSE_TO_TGFB1_C1",18,"Down",0.650629032965508,0.999827083089274
"KEGG_FOCAL_ADHESION",146,"Down",0.650880798420745,0.999827083089274
"SA_B_CELL_RECEPTOR_COMPLEXES",20,"Down",0.65113620909558,0.999827083089274
"KLEIN_PRIMARY_EFFUSION_LYMPHOMA_UP",36,"Down",0.651258171915741,0.999827083089274
"MORI_PLASMA_CELL_DN",15,"Down",0.651319683646197,0.999827083089274
"LEE_LIVER_CANCER_HEPATOBLAST",14,"Up",0.651359280868329,0.999827083089274
"NAKAMURA_LUNG_CANCER_DIFFERENTIATION_MARKERS",5,"Down",0.65138984544186,0.999827083089274
"RIGGINS_TAMOXIFEN_RESISTANCE_UP",38,"Up",0.651461385289429,0.999827083089274
"ELVIDGE_HIF2A_TARGETS_UP",5,"Down",0.65164668348039,0.999827083089274
"ST_ERK1_ERK2_MAPK_PATHWAY",24,"Down",0.651822810428841,0.999827083089274
"MADAN_DPPA4_TARGETS",16,"Up",0.651827618611733,0.999827083089274
"SARTIPY_BLUNTED_BY_INSULIN_RESISTANCE_DN",11,"Up",0.651835300569687,0.999827083089274
"FARDIN_HYPOXIA_9",4,"Up",0.652358941647414,0.999827083089274
"ZAIDI_OSTEOBLAST_TRANSCRIPTION_FACTORS",12,"Up",0.652716200852103,0.999827083089274
"REACTOME_POTASSIUM_CHANNELS",59,"Down",0.652779857827057,0.999827083089274
"CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_UP",69,"Up",0.652976859989673,0.999827083089274
"HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_DN",43,"Up",0.653019968020161,0.999827083089274
"MCBRYAN_PUBERTAL_BREAST_5_6WK_UP",53,"Up",0.653077949501713,0.999827083089274
"UROSEVIC_RESPONSE_TO_IMIQUIMOD",7,"Down",0.653162023222704,0.999827083089274
"FERRANDO_T_ALL_WITH_MLL_ENL_FUSION_UP",66,"Down",0.653234272718901,0.999827083089274
"TSENG_ADIPOGENIC_POTENTIAL_DN",33,"Down",0.653801661699726,0.999827083089274
"CASORELLI_APL_SECONDARY_VS_DE_NOVO_UP",17,"Up",0.653828634806137,0.999827083089274
"REACTOME_SYNTHESIS_OF_PE",4,"Down",0.653889912454126,0.999827083089274
"PENG_RAPAMYCIN_RESPONSE_UP",102,"Down",0.653941335383063,0.999827083089274
"REACTOME_METABOLISM_OF_CARBOHYDRATES",112,"Down",0.65395480114403,0.999827083089274
"TARTE_PLASMA_CELL_VS_PLASMABLAST_DN",178,"Up",0.654374229421545,0.999827083089274
"IVANOVA_HEMATOPOIESIS_EARLY_PROGENITOR",128,"Down",0.654378990020693,0.999827083089274
"GAL_LEUKEMIC_STEM_CELL_UP",45,"Down",0.654398874449314,0.999827083089274
"PHONG_TNF_TARGETS_UP",56,"Up",0.654537658614824,0.999827083089274
"DARWICHE_PAPILLOMA_RISK_LOW_DN",66,"Down",0.654709191188698,0.999827083089274
"DAIRKEE_TERT_TARGETS_UP",142,"Down",0.654714164381288,0.999827083089274
"REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE",33,"Down",0.654963534843876,0.999827083089274
"REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS",4,"Up",0.655082345142323,0.999827083089274
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",34,"Up",0.655232978225852,0.999827083089274
"BURTON_ADIPOGENESIS_3",66,"Down",0.655234469064624,0.999827083089274
"REACTOME_SIGNALING_BY_NOTCH4",7,"Down",0.65528177130466,0.999827083089274
"AMIT_EGF_RESPONSE_480_HELA",86,"Up",0.65540372210095,0.999827083089274
"OKAMOTO_LIVER_CANCER_MULTICENTRIC_OCCURRENCE_DN",4,"Up",0.655673935879534,0.999827083089274
"WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_DN",2,"Up",0.655817115364521,0.999827083089274
"YORDY_RECIPROCAL_REGULATION_BY_ETS1_AND_SP100_UP",8,"Up",0.65594807032166,0.999827083089274
"SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_UP",36,"Up",0.656017251649305,0.999827083089274
"DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_UP",20,"Up",0.656055382039154,0.999827083089274
"PID_CD8_TCR_DOWNSTREAM_PATHWAY",66,"Down",0.656147045139862,0.999827083089274
"ZHANG_ANTIVIRAL_RESPONSE_TO_RIBAVIRIN_DN",37,"Up",0.656525393706021,0.999827083089274
"ZHOU_PANCREATIC_BETA_CELL",9,"Up",0.656549388964128,0.999827083089274
"PID_RAC1_PATHWAY",34,"Up",0.656584694051742,0.999827083089274
"GU_PDEF_TARGETS_UP",60,"Down",0.656627212994209,0.999827083089274
"BOHN_PRIMARY_IMMUNODEFICIENCY_SYNDROM_DN",21,"Up",0.656640454667735,0.999827083089274
"OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_DN",94,"Down",0.656758218389374,0.999827083089274
"PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_DN",18,"Up",0.657000825719562,0.999827083089274
"SA_PROGRAMMED_CELL_DEATH",11,"Down",0.657003542079718,0.999827083089274
"KIM_WT1_TARGETS_DN",174,"Down",0.657027847345371,0.999827083089274
"STEIN_ESRRA_TARGETS",196,"Up",0.657030096196831,0.999827083089274
"BURTON_ADIPOGENESIS_PEAK_AT_2HR",43,"Down",0.657456656065683,0.999827083089274
"SAKAI_TUMOR_INFILTRATING_MONOCYTES_DN",41,"Down",0.657804242271061,0.999827083089274
"REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10",6,"Up",0.657961653641017,0.999827083089274
"REACTOME_SIGNALING_BY_ERBB2",66,"Down",0.657965653339711,0.999827083089274
"BIOCARTA_IGF1MTOR_PATHWAY",15,"Up",0.657974998895424,0.999827083089274
"MOTAMED_RESPONSE_TO_ANDROGEN_DN",3,"Down",0.658685514574827,0.999827083089274
"KEGG_JAK_STAT_SIGNALING_PATHWAY",109,"Down",0.658911212997992,0.999827083089274
"BIOCARTA_CCR5_PATHWAY",17,"Down",0.658923054468974,0.999827083089274
"KYNG_ENVIRONMENTAL_STRESS_RESPONSE_DN",10,"Up",0.659264999913395,0.999827083089274
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_12",5,"Down",0.659371668074482,0.999827083089274
"PID_ATM_PATHWAY",23,"Up",0.659409530626206,0.999827083089274
"KEGG_BUTANOATE_METABOLISM",12,"Down",0.659491733956462,0.999827083089274
"DURAND_STROMA_S_UP",135,"Down",0.659639357977329,0.999827083089274
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",97,"Down",0.659813218350076,0.999827083089274
"YE_METASTATIC_LIVER_CANCER",14,"Down",0.659894132674207,0.999827083089274
"MIKKELSEN_IPS_LCP_WITH_H3K4ME3",58,"Down",0.659988207008594,0.999827083089274
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_14",2,"Down",0.660071991885048,0.999827083089274
"REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS",14,"Up",0.660153593983638,0.999827083089274
"KANG_GIST_WITH_PDGFRA_UP",25,"Down",0.660528368831227,0.999827083089274
"CHEOK_RESPONSE_TO_HD_MTX_DN",13,"Up",0.660534274349025,0.999827083089274
"CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_UP",66,"Down",0.661003943632766,0.999827083089274
"MUELLER_COMMON_TARGETS_OF_AML_FUSIONS_UP",10,"Down",0.661434628102134,0.999827083089274
"BYSTRYKH_HEMATOPOIESIS_STEM_CELL_SCP2_QTL_TRANS",20,"Down",0.661507133587627,0.999827083089274
"REACTOME_OLFACTORY_SIGNALING_PATHWAY",23,"Down",0.661602874396806,0.999827083089274
"AFFAR_YY1_TARGETS_DN",157,"Down",0.661779205178288,0.999827083089274
"SENGUPTA_NASOPHARYNGEAL_CARCINOMA_DN",77,"Down",0.661929679162974,0.999827083089274
"CHYLA_CBFA2T3_TARGETS_UP",153,"Up",0.66206848155841,0.999827083089274
"LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_DN",42,"Up",0.6627783864573,0.999827083089274
"KEGG_MTOR_SIGNALING_PATHWAY",30,"Down",0.662884115577749,0.999827083089274
"REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING",5,"Up",0.663023411680324,0.999827083089274
"BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_DN",119,"Down",0.663155513274039,0.999827083089274
"HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_UP",27,"Up",0.663396341174593,0.999827083089274
"DER_IFN_ALPHA_RESPONSE_DN",2,"Down",0.663763891629432,0.999827083089274
"SCHEIDEREIT_IKK_INTERACTING_PROTEINS",40,"Down",0.664569881901223,0.999827083089274
"FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN",269,"Down",0.66468352736847,0.999827083089274
"IKEDA_MIR133_TARGETS_UP",20,"Down",0.664721480357713,0.999827083089274
"KEGG_BASAL_CELL_CARCINOMA",48,"Down",0.664855067735719,0.999827083089274
"REACTOME_INSULIN_RECEPTOR_RECYCLING",10,"Down",0.665148531948231,0.999827083089274
"REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS",43,"Up",0.665423727178019,0.999827083089274
"AMIT_EGF_RESPONSE_40_HELA",31,"Down",0.665457669663919,0.999827083089274
"SUZUKI_AMPLIFIED_IN_ORAL_CANCER",13,"Down",0.665491763515007,0.999827083089274
"NAGASHIMA_EGF_SIGNALING_UP",46,"Up",0.665926572505182,0.999827083089274
"REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING",26,"Up",0.666004671595627,0.999827083089274
"REACTOME_ACYL_CHAIN_REMODELLING_OF_PI",8,"Up",0.666052807388215,0.999827083089274
"REACTOME_ACYL_CHAIN_REMODELLING_OF_PG",8,"Up",0.666052807388215,0.999827083089274
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_3",12,"Up",0.666137896201173,0.999827083089274
"ACEVEDO_LIVER_CANCER_DN",225,"Down",0.666307736196045,0.999827083089274
"TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_DN",45,"Down",0.666689918513143,0.999827083089274
"GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_UP",21,"Down",0.66670703559637,0.999827083089274
"REACTOME_KERATAN_SULFATE_DEGRADATION",9,"Down",0.66673635227902,0.999827083089274
"HUANG_GATA2_TARGETS_UP",76,"Up",0.666836265840989,0.999827083089274
"ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_2HR",6,"Up",0.666990690223627,0.999827083089274
"WHITESIDE_CISPLATIN_RESISTANCE_DN",8,"Down",0.667043526708962,0.999827083089274
"SIMBULAN_UV_RESPONSE_NORMAL_DN",24,"Up",0.667224544129257,0.999827083089274
"NOJIMA_SFRP2_TARGETS_DN",14,"Up",0.667249832792581,0.999827083089274
"ONO_FOXP3_TARGETS_DN",33,"Down",0.667255505021928,0.999827083089274
"BIOCARTA_CALCINEURIN_PATHWAY",17,"Down",0.667296923451271,0.999827083089274
"ONDER_CDH1_TARGETS_2_UP",128,"Down",0.667387989571584,0.999827083089274
"REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION",17,"Up",0.667467416469937,0.999827083089274
"BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_DN",3,"Down",0.667572093979348,0.999827083089274
"NIKOLSKY_BREAST_CANCER_8Q12_Q22_AMPLICON",40,"Up",0.667619630926959,0.999827083089274
"BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_UP",4,"Up",0.667790319294501,0.999827083089274
"AMIT_SERUM_RESPONSE_60_MCF10A",33,"Up",0.667855599204265,0.999827083089274
"LEIN_PONS_MARKERS",34,"Down",0.668303132667985,0.999827083089274
"REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS",2,"Down",0.66839134248379,0.999827083089274
"CHYLA_CBFA2T3_TARGETS_DN",91,"Up",0.6685525344995,0.999827083089274
"WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_36HR",7,"Down",0.668730549792014,0.999827083089274
"REACTOME_RNA_POL_I_TRANSCRIPTION_INITIATION",17,"Down",0.668814572476369,0.999827083089274
"ZWANG_EGF_INTERVAL_UP",19,"Up",0.66881589991468,0.999827083089274
"REACTOME_OPSINS",4,"Up",0.669201548510299,0.999827083089274
"EGUCHI_CELL_CYCLE_RB1_TARGETS",16,"Down",0.669232073916035,0.999827083089274
"WORSCHECH_TUMOR_REJECTION_UP",39,"Down",0.669269856084189,0.999827083089274
"ZHANG_BREAST_CANCER_PROGENITORS_UP",147,"Down",0.669320022668871,0.999827083089274
"WIKMAN_ASBESTOS_LUNG_CANCER_UP",6,"Up",0.670062018627517,0.999827083089274
"MIKKELSEN_NPC_WITH_LCP_H3K27ME3",3,"Down",0.670131196175075,0.999827083089274
"SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE",60,"Up",0.670270774690867,0.999827083089274
"WANG_THOC1_TARGETS_DN",17,"Up",0.670445780680725,0.999827083089274
"DUTERTRE_ESTRADIOL_RESPONSE_24HR_DN",196,"Up",0.670495645207257,0.999827083089274
"CERVERA_SDHB_TARGETS_1_UP",38,"Down",0.67055737029999,0.999827083089274
"ZHENG_FOXP3_TARGETS_IN_T_LYMPHOCYTE_DN",15,"Up",0.670573848508349,0.999827083089274
"QI_HYPOXIA",69,"Up",0.670605575205227,0.999827083089274
"WARTERS_RESPONSE_TO_IR_SKIN",28,"Up",0.670772632863987,0.999827083089274
"NUMATA_CSF3_SIGNALING_VIA_STAT3",22,"Up",0.670901434386899,0.999827083089274
"DODD_NASOPHARYNGEAL_CARCINOMA_DN",445,"Down",0.671402247219873,0.999827083089274
"PID_ECADHERIN_KERATINOCYTE_PATHWAY",21,"Up",0.671461459521796,0.999827083089274
"DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_DN",130,"Up",0.671826594768805,0.999827083089274
"CALVET_IRINOTECAN_SENSITIVE_VS_REVERTED_UP",4,"Up",0.671832093913599,0.999827083089274
"WALLACE_PROSTATE_CANCER_UP",13,"Down",0.671869663438109,0.999827083089274
"BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN",52,"Up",0.672046795451676,0.999827083089274
"SCHRAETS_MLL_TARGETS_UP",32,"Down",0.672077646347771,0.999827083089274
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER",71,"Down",0.672293669605261,0.999827083089274
"KYNG_RESPONSE_TO_H2O2",44,"Down",0.672389215003703,0.999827083089274
"GILMORE_CORE_NFKB_PATHWAY",12,"Up",0.672761636921653,0.999827083089274
"MEISSNER_BRAIN_HCP_WITH_H3_UNMETHYLATED",12,"Up",0.672900361238096,0.999827083089274
"KEGG_APOPTOSIS",71,"Down",0.673043380499534,0.999827083089274
"NIKOLSKY_BREAST_CANCER_12Q24_AMPLICON",4,"Down",0.673152163876048,0.999827083089274
"REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI",13,"Up",0.673453408762108,0.999827083089274
"PIEPOLI_LGI1_TARGETS_DN",10,"Down",0.673506253081865,0.999827083089274
"KEGG_DNA_REPLICATION",21,"Down",0.673626834174252,0.999827083089274
"KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS",42,"Up",0.673809416601731,0.999827083089274
"MORI_MATURE_B_LYMPHOCYTE_UP",58,"Up",0.673899090324976,0.999827083089274
"CREIGHTON_AKT1_SIGNALING_VIA_MTOR_DN",14,"Up",0.674684360977822,0.999827083089274
"BIOCARTA_SET_PATHWAY",9,"Up",0.674757126011117,0.999827083089274
"NADELLA_PRKAR1A_TARGETS_UP",8,"Down",0.675141114390708,0.999827083089274
"REACTOME_ORC1_REMOVAL_FROM_CHROMATIN",46,"Down",0.675233537501961,0.999827083089274
"PUJANA_XPRSS_INT_NETWORK",82,"Down",0.675403350373397,0.999827083089274
"ZHAN_MULTIPLE_MYELOMA_HP_DN",17,"Down",0.675904456052742,0.999827083089274
"VERHAAK_GLIOBLASTOMA_NEURAL",52,"Up",0.675914409706924,0.999827083089274
"FRASOR_TAMOXIFEN_RESPONSE_UP",33,"Down",0.676126816467116,0.999827083089274
"KUROKAWA_LIVER_CANCER_CHEMOTHERAPY_UP",1,"Up",0.676150329636901,0.999827083089274
"IVANOVA_HEMATOPOIESIS_STEM_CELL_LONG_TERM",128,"Down",0.676257739664416,0.999827083089274
"REACTOME_AMYLOIDS",25,"Up",0.676339869157414,0.999827083089274
"REACTOME_INNATE_IMMUNE_SYSTEM",138,"Up",0.676496994320063,0.999827083089274
"LI_WILMS_TUMOR_ANAPLASTIC_UP",11,"Down",0.676594701918675,0.999827083089274
"ELVIDGE_HIF1A_AND_HIF2A_TARGETS_DN",57,"Down",0.67692152872992,0.999827083089274
"VERHAAK_AML_WITH_NPM1_MUTATED_UP",113,"Up",0.676941135863314,0.999827083089274
"TURASHVILI_BREAST_NORMAL_DUCTAL_VS_LOBULAR_DN",1,"Up",0.677096021178953,0.999827083089274
"MIKKELSEN_MCV6_ICP_WITH_H3K27ME3",33,"Up",0.677125946062238,0.999827083089274
"FONTAINE_PAPILLARY_THYROID_CARCINOMA_DN",49,"Up",0.677455677938079,0.999827083089274
"LINDGREN_BLADDER_CANCER_CLUSTER_3_DN",94,"Up",0.677520133077777,0.999827083089274
"MARIADASON_REGULATED_BY_HISTONE_ACETYLATION_UP",35,"Up",0.677629496617997,0.999827083089274
"PARK_OSTEOBLAST_DIFFERENTIATION_BY_PHENYLAMIL_UP",5,"Down",0.677643978181802,0.999827083089274
"BOYAULT_LIVER_CANCER_SUBCLASS_G6_UP",27,"Up",0.677725607360766,0.999827083089274
"STEIN_ESTROGEN_RESPONSE_NOT_VIA_ESRRA",9,"Up",0.67813619045498,0.999827083089274
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM",175,"Down",0.678189758706071,0.999827083089274
"REACTOME_MITOTIC_M_M_G1_PHASES",81,"Down",0.678270416782157,0.999827083089274
"WONG_PROTEASOME_GENE_MODULE",25,"Down",0.67853886841851,0.999827083089274
"NATSUME_RESPONSE_TO_INTERFERON_BETA_UP",59,"Down",0.678903236753544,0.999827083089274
"BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_UP",6,"Up",0.678935658870037,0.999827083089274
"JAZAG_TGFB1_SIGNALING_DN",18,"Up",0.679287943570818,0.999827083089274
"REACTOME_SIGNALING_BY_GPCR",393,"Up",0.679471051734288,0.999827083089274
"PID_TELOMERASE_PATHWAY",53,"Down",0.679547619506356,0.999827083089274
"COATES_MACROPHAGE_M1_VS_M2_UP",35,"Up",0.679696578701046,0.999827083089274
"SENESE_HDAC2_TARGETS_DN",55,"Up",0.679918116980919,0.999827083089274
"YAMANAKA_GLIOBLASTOMA_SURVIVAL_DN",6,"Down",0.680158850151573,0.999827083089274
"KIM_ALL_DISORDERS_CALB1_CORR_DN",21,"Up",0.680233692498937,0.999827083089274
"KEGG_TASTE_TRANSDUCTION",19,"Up",0.680256284613105,0.999827083089274
"MCCABE_HOXC6_TARGETS_CANCER_DN",7,"Up",0.680773268699647,0.999827083089274
"SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4",115,"Down",0.680947730117289,0.999827083089274
"KEGG_ONE_CARBON_POOL_BY_FOLATE",7,"Up",0.680954893797024,0.999827083089274
"NIELSEN_LIPOSARCOMA_DN",10,"Down",0.681045862254624,0.999827083089274
"REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS",3,"Up",0.681201436876635,0.999827083089274
"COATES_MACROPHAGE_M1_VS_M2_DN",38,"Up",0.681365940674395,0.999827083089274
"LI_INDUCED_T_TO_NATURAL_KILLER_UP",145,"Up",0.68149242929418,0.999827083089274
"BECKER_TAMOXIFEN_RESISTANCE_DN",32,"Down",0.682254955732805,0.999827083089274
"HOLLEMAN_DAUNORUBICIN_ALL_UP",4,"Down",0.682265652848634,0.999827083089274
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_16",5,"Down",0.682423105120101,0.999827083089274
"RODWELL_AGING_KIDNEY_NO_BLOOD_DN",53,"Up",0.682542170547023,0.999827083089274
"REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS",5,"Down",0.682807568823737,0.999827083089274
"MARTORIATI_MDM4_TARGETS_FETAL_LIVER_DN",244,"Down",0.683058611013298,0.999827083089274
"RAMPON_ENRICHED_LEARNING_ENVIRONMENT_LATE_UP",16,"Down",0.683285967507761,0.999827083089274
"CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_DN",83,"Down",0.683353891351402,0.999827083089274
"WEBER_METHYLATED_ICP_IN_SPERM_DN",6,"Up",0.683483957480725,0.999827083089274
"WONG_IFNA2_RESISTANCE_DN",19,"Up",0.683990509140634,0.999827083089274
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",76,"Up",0.684255679283342,0.999827083089274
"BASSO_B_LYMPHOCYTE_NETWORK",69,"Up",0.684291721964818,0.999827083089274
"KOBAYASHI_EGFR_SIGNALING_24HR_UP",49,"Down",0.684620289129232,0.999827083089274
"PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_6",14,"Down",0.684839390763377,0.999827083089274
"ZHAN_LATE_DIFFERENTIATION_GENES_DN",12,"Up",0.684908591663511,0.999827083089274
"RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_MODERATELY_DN",40,"Up",0.684935893122867,0.999827083089274
"MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH",13,"Up",0.685191012398924,0.999827083089274
